2054.53, 2049.02, 2018.87, 2035.66, 2015.09, 2008.31, 1990.37, 1988.43, 1996, 2007.75, 1969.02, 1988.08, 1967.98, 1946.18, 1968.56, 1971.7, 1968.19, 1935.37
1985.71, 2007.95, 2013.58, 1990, 1976, 1995.8, 1994.18, 1980, 2001.01, 2023.08, 1968.96, 1995.01, 1998.71, 1961.8, 1974, 1952.86, 1974, 1957.58
2078.59, 1997.38, 2014.43, 2048.18, 1998.01, 1985.86, 2018, 1975.27, 2002.47, 2023.08, 1966.97, 1982, 1992.67, 1982, 1974, 1970, 1943.76, 1978
2076.51, 1969.55, 2042.29, 1990, 1976, 1991.76, 2001.85, 2018.84, 1996, 2030.37, 1972.15, 2004.3, 1990.59, 1968.63, 1987, 1970, 1962.21, 1952.43
2075.07, 1996.65, 1994.56, 1993.86, 1977.84, 2013.72, 2029.07, 1991.98, 1996, 1980, 1949.16, 1982, 1980.5, 1982, 1967.23, 1948.58, 1972, 1972.01
1968.21, 1974, 1980, 2002.52, 2015.09, 1976.97, 2004.18, 2021.99, 2001.88, 2014.22, 1974, 1957.17, 1990.94, 1982, 1979.25, 1970, 1974, 1922.44
1989.84, 2024.4, 1980, 2009.4, 2015.09, 2002.37, 2012.78, 1962.77, 1996, 1980, 1974, 1994.52, 1974, 1978.29, 1975.92, 1970, 1961.33, 1940.29
1978, 2023.75, 1980, 2020.12, 2013.25, 2003.44, 1990, 1980, 2002.47, 2021.44, 1966.92, 1976.04, 1958.4, 1982, 1961.36, 1974.37, 1974, 1969.7
1978, 1974, 1980, 1990, 1976, 1996.36, 2017.41, 1980, 1977.47, 1983.3, 1967.98, 1972, 1980.5, 1944.83, 1974, 1954.36, 1974, 1967.83
1978, 1974, 1980, 1990, 1990.34, 1978, 1990, 1980, 2017.06, 1987.91, 1998.78, 1994.44, 1974, 1972.68, 1961.5, 1970, 1946.34, 1937.93
1978, 1974, 1980, 1990, 1976, 1978, 1990, 1980, 2002.47, 1980, 1985.4, 1982, 1974, 1987.93, 1969.05, 1967.48, 1939.18, 1940.3
1978, 1974, 1980, 1990, 1976, 1978, 1990, 1980, 1996, 1980, 1989.82, 1982, 1974, 1974.7, 1974, 1970, 1927.42, 1978
1978, 1974, 1980, 1990, 1976, 1978, 1990, 1980, 1986, 1980, 1961.76, 1982, 1974, 1982, 1974, 1970, 1942.83, 1936.54
1978, 1974, 1980, 1990, 1976, 1978, 1990, 1980, 1996, 1980, 1987.22, 1982, 1974, 1982, 1974, 1970, 1963.02, 1938.78
